block,trap,latitude,longitude,nummosquitos,wnvpresent,year,month,day,station,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,species_CULEX ERRATICUS,species_CULEX PIPIENS,species_CULEX PIPIENS/RESTUANS,species_CULEX RESTUANS,species_CULEX SALINARIUS,species_CULEX TARSALIS,species_CULEX TERRITANS
70,151,41.916265,-87.800515,10,0,2007,6,5,2,63,51,57.0,-9.0,47,52.0,8.0,0.0,0.27,29.16,29.78,6.2,3,8.1,0,0,0,1,0,0,0
25,152,41.846075,-87.716277,1,0,2007,6,5,1,64,47,56.0,-9.0,48,51.0,9.0,0.0,0.42,29.1,29.79,5.2,5,7.6,0,0,0,1,0,0,0
25,152,41.846075,-87.716277,1,0,2007,6,5,2,63,51,57.0,-9.0,47,52.0,8.0,0.0,0.27,29.16,29.78,6.2,3,8.1,0,0,0,1,0,0,0
15,153,41.907645,-87.760886,3,0,2007,6,5,1,64,47,56.0,-9.0,48,51.0,9.0,0.0,0.42,29.1,29.79,5.2,5,7.6,0,0,0,1,0,0,0
15,153,41.907645,-87.760886,3,0,2007,6,5,2,63,51,57.0,-9.0,47,52.0,8.0,0.0,0.27,29.16,29.78,6.2,3,8.1,0,0,0,1,0,0,0
21,154,41.918705,-87.752329,1,0,2007,6,5,1,64,47,56.0,-9.0,48,51.0,9.0,0.0,0.42,29.1,29.79,5.2,5,7.6,0,0,0,1,0,0,0
21,154,41.918705,-87.752329,1,0,2007,6,5,2,63,51,57.0,-9.0,47,52.0,8.0,0.0,0.27,29.16,29.78,6.2,3,8.1,0,0,0,1,0,0,0
35,158,41.682587,-87.707973,3,0,2007,6,5,1,64,47,56.0,-9.0,48,51.0,9.0,0.0,0.42,29.1,29.79,5.2,5,7.6,0,0,1,0,0,0,0
35,158,41.682587,-87.707973,3,0,2007,6,5,2,63,51,57.0,-9.0,47,52.0,8.0,0.0,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,0
35,158,41.682587,-87.707973,8,0,2007,6,5,1,64,47,56.0,-9.0,48,51.0,9.0,0.0,0.42,29.1,29.79,5.2,5,7.6,0,0,0,1,0,0,0
35,158,41.682587,-87.707973,8,0,2007,6,5,2,63,51,57.0,-9.0,47,52.0,8.0,0.0,0.27,29.16,29.78,6.2,3,8.1,0,0,0,1,0,0,0
89,159,41.732984,-87.649642,1,0,2007,6,5,1,64,47,56.0,-9.0,48,51.0,9.0,0.0,0.42,29.1,29.79,5.2,5,7.6,0,0,0,1,0,0,0
89,159,41.732984,-87.649642,1,0,2007,6,5,2,63,51,57.0,-9.0,47,52.0,8.0,0.0,0.27,29.16,29.78,6.2,3,8.1,0,0,0,1,0,0,0
93,162,41.725517,-87.614258,1,0,2007,6,5,1,64,47,56.0,-9.0,48,51.0,9.0,0.0,0.42,29.1,29.79,5.2,5,7.6,0,0,1,0,0,0,0
93,162,41.725517,-87.614258,1,0,2007,6,5,2,63,51,57.0,-9.0,47,52.0,8.0,0.0,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,0
37,218,41.948167,-87.730698,2,0,2007,6,5,1,64,47,56.0,-9.0,48,51.0,9.0,0.0,0.42,29.1,29.79,5.2,5,7.6,0,0,1,0,0,0,0
37,218,41.948167,-87.730698,2,0,2007,6,5,2,63,51,57.0,-9.0,47,52.0,8.0,0.0,0.27,29.16,29.78,6.2,3,8.1,0,0,1,0,0,0,0
37,218,41.948167,-87.730698,1,0,2007,6,5,1,64,47,56.0,-9.0,48,51.0,9.0,0.0,0.42,29.1,29.79,5.2,5,7.6,0,0,0,1,0,0,0
37,218,41.948167,-87.730698,1,0,2007,6,5,2,63,51,57.0,-9.0,47,52.0,8.0,0.0,0.27,29.16,29.78,6.2,3,8.1,0,0,0,1,0,0,0
45,220,41.963976,-87.69181,1,0,2007,6,5,1,64,47,56.0,-9.0,48,51.0,9.0,0.0,0.42,29.1,29.79,5.2,5,7.6,0,0,0,1,0,0,0
45,220,41.963976,-87.69181,1,0,2007,6,5,2,63,51,57.0,-9.0,47,52.0,8.0,0.0,0.27,29.16,29.78,6.2,3,8.1,0,0,0,1,0,0,0
40,001,41.953705,-87.733974,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
40,001,41.953705,-87.733974,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
41,002,41.95469,-87.800991,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
41,002,41.95469,-87.800991,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
41,002,41.95469,-87.800991,4,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
41,002,41.95469,-87.800991,4,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
41,002,41.95469,-87.800991,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,0,1,0,0
41,002,41.95469,-87.800991,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,0,1,0,0
46,003,41.964242,-87.757639,2,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
46,003,41.964242,-87.757639,2,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
60,006,41.990284,-87.797127,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
60,006,41.990284,-87.797127,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
60,006,41.990284,-87.797127,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
60,006,41.990284,-87.797127,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
62,007,41.994991,-87.769279,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
62,007,41.994991,-87.769279,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
62,007,41.994991,-87.769279,4,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
62,007,41.994991,-87.769279,4,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
70,008,42.008314,-87.777921,2,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
70,008,42.008314,-87.777921,2,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
36,011,41.944869,-87.832763,2,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
36,011,41.944869,-87.832763,2,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
36,011,41.944869,-87.832763,4,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
36,011,41.944869,-87.832763,4,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
61,012,41.991429,-87.747113,2,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
61,012,41.991429,-87.747113,2,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
79,015,41.974089,-87.824812,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
79,015,41.974089,-87.824812,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
72,016,42.011601,-87.811506,2,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
72,016,42.011601,-87.811506,2,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
72,016,42.011601,-87.811506,2,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
72,016,42.011601,-87.811506,2,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
38,019,41.94983,-87.698457,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
38,019,41.94983,-87.698457,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
49,025,41.979243,-87.750938,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
49,025,41.979243,-87.750938,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
58,028,41.986921,-87.689778,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
58,028,41.986921,-87.689778,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
58,028,41.986921,-87.689778,9,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
58,028,41.986921,-87.689778,9,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
14,033,41.906638,-87.701431,2,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
14,033,41.906638,-87.701431,2,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
14,033,41.906638,-87.701431,3,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
14,033,41.906638,-87.701431,3,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
27,034,41.843811,-87.686763,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
27,034,41.843811,-87.686763,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
68,037,41.921177,-87.79518,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
68,037,41.921177,-87.79518,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
21,040,41.852652,-87.719887,5,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
21,040,41.852652,-87.719887,5,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
21,040,41.852652,-87.719887,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
21,040,41.852652,-87.719887,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
30,043,41.857402,-87.694991,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
30,043,41.857402,-87.694991,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
15,045,41.9216,-87.666455,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
15,045,41.9216,-87.666455,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
15,045,41.9216,-87.666455,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
15,045,41.9216,-87.666455,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
25,046,41.891118,-87.654491,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
25,046,41.891118,-87.654491,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
25,046,41.891118,-87.654491,6,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
25,046,41.891118,-87.654491,6,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
11,047,41.868142,-87.696269,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
11,047,41.868142,-87.696269,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
11,047,41.868142,-87.696269,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
11,047,41.868142,-87.696269,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
11,048,41.867108,-87.654224,2,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
11,048,41.867108,-87.654224,2,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
11,049,41.896282,-87.655232,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
11,049,41.896282,-87.655232,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
21,050,41.919343,-87.694259,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
21,050,41.919343,-87.694259,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
25,051,41.846283,-87.656913,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
25,051,41.846283,-87.656913,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
10,085,41.721474,-87.648064,2,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
10,085,41.721474,-87.648064,2,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
22,086,41.688324,-87.676709,2,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
22,086,41.688324,-87.676709,2,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
22,086,41.688324,-87.676709,2,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
22,086,41.688324,-87.676709,2,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
10,088,41.869107,-87.696293,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,0
10,088,41.869107,-87.696293,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0
11,090,41.868077,-87.666901,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,0
11,090,41.868077,-87.666901,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0
11,090,41.868077,-87.666901,10,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
11,090,41.868077,-87.666901,10,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
11,090,41.868077,-87.666901,19,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
11,090,41.868077,-87.666901,19,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
22,096,41.731922,-87.677512,5,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
22,096,41.731922,-87.677512,5,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
53,129,41.891126,-87.61156,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
53,129,41.891126,-87.61156,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
53,129,41.891126,-87.61156,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
53,129,41.891126,-87.61156,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
42,135,41.662014,-87.724608,6,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,1,0,0,0,0,0
42,135,41.662014,-87.724608,6,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,1,0,0,0,0,0
42,135,41.662014,-87.724608,20,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
42,135,41.662014,-87.724608,20,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
42,135,41.662014,-87.724608,25,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
42,135,41.662014,-87.724608,25,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
53,141,41.961743,-87.76007,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
53,141,41.961743,-87.76007,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
53,141,41.961743,-87.76007,3,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
53,141,41.961743,-87.76007,3,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
40,142,41.953067,-87.776792,4,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
40,142,41.953067,-87.776792,4,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
65,143,41.999129,-87.795585,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
65,143,41.999129,-87.795585,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
65,143,41.999129,-87.795585,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
65,143,41.999129,-87.795585,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
43,145,41.878114,-87.629798,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
43,145,41.878114,-87.629798,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
42,146,41.958271,-87.702575,6,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
42,146,41.958271,-87.702575,6,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
28,147,41.932094,-87.700117,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
28,147,41.932094,-87.700117,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
75,148,42.01743,-87.687769,2,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
75,148,42.01743,-87.687769,2,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
75,148,42.01743,-87.687769,2,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
75,148,42.01743,-87.687769,2,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
18,150,42.006858,-87.675919,2,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
18,150,42.006858,-87.675919,2,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
70,151,41.916265,-87.800515,3,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
70,151,41.916265,-87.800515,3,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
70,151,41.916265,-87.800515,6,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
70,151,41.916265,-87.800515,6,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
35,158,41.682587,-87.707973,1,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
35,158,41.682587,-87.707973,1,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
35,158,41.682587,-87.707973,4,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,0,1,0,0,0
35,158,41.682587,-87.707973,4,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,0,1,0,0,0
96,161,41.719059,-87.675088,3,0,2007,6,26,1,92,70,81.0,10.0,69,72.0,0.0,16.0,0.16,29.39,30.11,6.1,22,7.1,0,0,1,0,0,0,0
96,161,41.719059,-87.675088,3,0,2007,6,26,2,91,73,82.0,10.0,69,72.0,0.0,17.0,0.0,29.45,30.09,7.3,21,8.1,0,0,1,0,0,0,0
